n_filmes,n_categorias,t_restante,t_execucao,n_filmes,
1000,1,23,0.000003,1
1000,2,20,0.000004,3
1000,3,15,0.000007,9
1000,4,12,0.000010,11
1000,5,8,0.000010,14
1000,6,1,0.000013,17
1000,7,0,0.000013,22
1000,8,1,0.000017,21
1000,9,0,0.000014,23
1000,10,0,0.000017,21
1000,11,0,0.000013,22
1000,12,0,0.000013,22
1000,13,1,0.000014,22
1000,14,0,0.000012,21
1000,15,1,0.000014,23
1000,16,0,0.000014,23
1000,17,0,0.000014,24
1000,18,0,0.000013,23
1000,19,0,0.000013,24
1000,20,1,0.000014,22
1000,21,0,0.000014,22
1000,22,1,0.000014,22
1000,23,0,0.000014,21
1000,24,0,0.000014,19
1000,25,1,0.000014,20
1000,26,0,0.000015,23
1000,27,0,0.000014,22
1000,28,1,0.000014,22
1000,29,0,0.000014,22
1000,30,0,0.000015,21
1000,31,1,0.000015,21
1000,32,0,0.000014,24
1000,33,2,0.000015,20
1000,34,1,0.000029,21
1000,35,0,0.000012,23
1000,36,1,0.000014,23
1000,37,1,0.000015,21
1000,38,0,0.000013,24
1000,39,1,0.000015,21
1000,40,0,0.000013,24
1000,41,0,0.000013,23
1000,42,0,0.000014,24
1000,43,0,0.000015,23
1000,44,1,0.000014,23
1000,45,0,0.000013,23
1000,46,2,0.000015,21
1000,47,0,0.000013,23
1000,48,1,0.000014,22
1000,49,1,0.000016,22
1000,50,0,0.000013,21
1000,51,0,0.000013,23
1000,52,0,0.000059,22
1000,53,1,0.000014,21
1000,54,1,0.000015,21
1000,55,0,0.000013,23
1000,56,0,0.000013,22
1000,57,0,0.000013,20
1000,58,0,0.000014,24
1000,59,0,0.000013,23
1000,60,0,0.000014,24
1000,61,0,0.000014,21
1000,62,1,0.000014,22
1000,63,0,0.000013,21
1000,64,0,0.000013,22
1000,65,0,0.000013,20
1000,66,0,0.000013,23
1000,67,1,0.000015,22
1000,68,1,0.000015,21
1000,69,1,0.000014,23
1000,70,0,0.000013,24
1000,71,0,0.000013,21
1000,72,2,0.000016,21
1000,73,1,0.000016,22
1000,74,0,0.000013,24
1000,75,0,0.000013,24
1000,76,1,0.000014,21
1000,77,0,0.000013,22
1000,78,1,0.000014,23
1000,79,2,0.000015,21
1000,80,0,0.000033,22
1000,81,0,0.000014,22
1000,82,0,0.000014,24
1000,83,0,0.000012,22
1000,84,0,0.000012,21
1000,85,0,0.000013,23
1000,86,0,0.000014,23
1000,87,1,0.000029,23
1000,88,0,0.000015,22
1000,89,0,0.000014,23
1000,90,0,0.000014,22
1000,91,2,0.000016,20
1000,92,1,0.000014,21
1000,93,0,0.000013,21
1000,94,0,0.000013,24
1000,95,0,0.000013,21
1000,96,0,0.000014,24
1000,97,0,0.000013,23
1000,98,0,0.000013,20
1000,99,0,0.000012,22
1000,100,1,0.000014,23
2000,1,23,0.000003,1
2000,2,21,0.000004,3
2000,3,19,0.000004,4
2000,4,10,0.000014,12
2000,5,3,0.000019,21
2000,6,4,0.000019,18
2000,7,1,0.000024,23
2000,8,0,0.000024,24
2000,9,0,0.000026,24
2000,10,0,0.000023,23
2000,11,0,0.000022,23
2000,12,0,0.000022,24
2000,13,0,0.000023,23
2000,14,0,0.000025,24
2000,15,0,0.000022,24
2000,16,0,0.000022,24
2000,17,0,0.000023,23
2000,18,0,0.000021,23
2000,19,0,0.000023,23
2000,20,0,0.000023,24
2000,21,0,0.000022,24
2000,22,0,0.000021,24
2000,23,0,0.000022,24
2000,24,0,0.000022,24
2000,25,0,0.000025,24
2000,26,0,0.000021,23
2000,27,0,0.000022,24
2000,28,0,0.000022,24
2000,29,0,0.000021,24
2000,30,0,0.000024,24
2000,31,1,0.000024,23
2000,32,0,0.000022,24
2000,33,0,0.000021,24
2000,34,0,0.000020,24
2000,35,0,0.000021,24
2000,36,0,0.000023,24
2000,37,0,0.000021,23
2000,38,0,0.000022,24
2000,39,0,0.000022,24
2000,40,0,0.000024,24
2000,41,0,0.000022,24
2000,42,0,0.000022,24
2000,43,1,0.000022,23
2000,44,0,0.000024,24
2000,45,0,0.000022,24
2000,46,0,0.000020,24
2000,47,0,0.000021,24
2000,48,0,0.000021,24
2000,49,0,0.000022,24
2000,50,0,0.000021,24
2000,51,0,0.000022,23
2000,52,0,0.000023,24
2000,53,1,0.000024,23
2000,54,0,0.000022,24
2000,55,0,0.000022,24
2000,56,0,0.000021,24
2000,57,0,0.000022,24
2000,58,0,0.000021,24
2000,59,0,0.000023,24
2000,60,0,0.000021,24
2000,61,0,0.000021,24
2000,62,0,0.000022,24
2000,63,0,0.000022,24
2000,64,0,0.000025,24
2000,65,0,0.000021,24
2000,66,0,0.000021,24
2000,67,0,0.000023,24
2000,68,0,0.000022,24
2000,69,0,0.000023,23
2000,70,0,0.000023,24
2000,71,0,0.000177,24
2000,72,1,0.000023,23
2000,73,0,0.000022,24
2000,74,0,0.000025,24
2000,75,0,0.000022,24
2000,76,0,0.000022,22
2000,77,0,0.000021,24
2000,78,0,0.000021,24
2000,79,0,0.000021,24
2000,80,0,0.000021,24
2000,81,1,0.000023,23
2000,82,0,0.000021,24
2000,83,0,0.000022,24
2000,84,0,0.000021,24
2000,85,0,0.000036,23
2000,86,0,0.000022,24
2000,87,0,0.000021,24
2000,88,0,0.000021,24
2000,89,0,0.000022,24
2000,90,0,0.000024,24
2000,91,0,0.000022,24
2000,92,1,0.000024,23
2000,93,1,0.000024,23
2000,94,0,0.000021,23
2000,95,0,0.000023,24
2000,96,0,0.000023,24
2000,97,0,0.000022,24
2000,98,0,0.000021,24
2000,99,0,0.000022,24
2000,100,0,0.000025,24
